Cell	I-0.53	I-0.87	I-1.57	I-3.37	I-4.34	I-4.47	I-4.79	I-5.38	I-5.58	I-7.00	I-7.05	I-7.96	I-8.22	I-9.05	I-9.80	I-10.71	I-11.26	I-11.46	I-12.69	I-13.35	I-13.65	I-13.94	I-14.38	I-14.39	I-14.65	II-0.05	II-0.14	II-1.64	II-2.77	II-5.01	II-5.15	II-6.04	II-6.82	II-7.17	II-7.77	II-8.68	II-8.72	II-10.55	II-11.03	II-11.06	II-11.47	II-12.46	II-12.71	II-13.82	II-14.29	III-2.08	III-2.37	III-4.06	III-4.10	III-4.45	III-6.85	III-8.00	III-8.21	III-8.26	III-8.92	III-12.86	IV-0.56	IV-1.69	IV-3.21	IV-5.88	IV-5.96	IV-6.40	IV-6.67	IV-6.79	IV-8.39	IV-9.06	IV-9.11	IV-10.51	IV-11.19	IV-13.02	IV-13.38	IV-14.28	IV-15.59	IV-16.64	V-0.38	V-0.88	V-1.25	V-1.61	V-5.09	V-5.10	V-9.65	V-11.81	V-13.14	V-13.62	V-13.72	V-14.31	V-14.72	V-14.78	V-15.66	V-17.01	V-17.03	V-17.30	V-17.43	V-17.71	V-18.86	V-19.09	V-19.13	X-0.17	X-2.70	X-3.80	X-4.52	X-4.63	X-6.01	X-6.76	X-8.16	X-9.03	X-13.48	X-17.15	X-17.23	X-17.29	X-17.60	X-17.69	X-17.72
ABplapaapp	2.66753484	0	0	0	0	2.534243711	2.966750248	3.271750747	4.200550502	3.495061728	3.41210983	4.333907704	2.508016404	3.050341452	3.309792094	3.277420009	0	0	0	0	0	2.689904865	0	0	3.192698182	0	3.240067552	0	0	3.672365821	2.495779698	3.265779597	0	2.140836894	3.586524396	3.825675473	4.816205343	2.839279867	3.253300203	0	3.514801585	0	1.936802473	0	0	0	0	3.677263463	2.770485313	4.198410069	3.03263502	4.251222353	3.179596242	3.534578945	3.359847378	4.019444528	0	2.41928015	0	2.732372468	3.394969622	3.532378885	2.668183521	3.037210066	3.47559174	2.916018954	3.242220367	4.349879911	0	2.974316868	3.352428468	0	0	0	0	0	2.785797504	0	4.423622987	0	2.989440059	3.041568473	2.643336885	4.328885918	2.746711815	3.244487039	3.134717932	0	0	0	0	0	0	0	3.341396555	0	0	0	0	0	3.869423941	0	0	0	0	0	0	0	0	0	0	0	0
ABplapapaa	3.887371733	3.612651883	0	0	0	3.603389926	4.310586167	4.452724902	5.105060696	4.698070054	4.491570161	4.710427465	3.883574221	4.416887875	3.874891096	5.036858801	0	0	0	3.664268366	4.285933247	4.761228958	0	2.314473893	4.353063895	2.876952395	4.221289698	0	3.673868314	4.26338956	3.539372264	3.799007356	3.502144367	3.032133455	4.300006356	4.752200775	5.445218076	3.61340772	4.144698474	3.785402719	4.31007074	2.841173339	4.554741181	2.127201726	0	0	3.527994434	4.788842676	4.854858661	4.937846707	4.189269846	5.299399724	3.995391668	4.671047004	4.606925072	4.58851456	0	3.656068578	3.337985568	3.966603688	4.145853729	4.667060048	3.809088422	4.511474728	4.619078986	4.21646956	4.695380402	5.05755241	2.827797963	3.768780252	4.510699516	3.976315361	2.298424862	2.734795112	0	0	4.047405534	0	4.851353813	4.31765511	4.711396063	4.64984165	4.404306486	5.064714855	3.758556885	4.525680975	4.428735689	0	0	0	0	0	0	0	4.159351927	0	0	0	0	0	4.579259341	2.916352099	3.292995825	0	2.548665437	0	0	2.563396524	2.749892473	3.339509292	2.911359655	2.61653514	0
ABplapapap	0	3.926170531	0	0	0	3.823912599	4.523800439	4.479146666	5.252195062	5.110468999	4.789085869	5.052995609	4.151907429	4.658253565	3.924330019	5.284905979	0	0	0	3.974231254	4.642044684	5.095677912	0	2.621432869	4.518135849	3.023152808	4.237461347	0	3.824919364	4.570946571	3.535601447	4.022064938	3.625650427	3.373597824	4.484141891	5.173419024	5.450522655	3.905603343	4.566023944	3.960052658	4.619702755	2.39192374	4.545759053	0	0	0	3.883543136	5.071912153	5.065168943	5.154634768	4.459296207	5.57455481	4.221996234	4.949818807	4.587419142	4.907569202	0	3.764668713	3.327516763	4.102879907	4.186127458	4.850214407	3.766317938	4.926719176	4.650308075	4.338872643	4.794734497	5.012257367	3.238206985	4.15637345	4.721726332	4.095428823	2.030406369	2.721854304	0	1.952231421	4.074952666	0	4.862213048	4.53644752	4.863755221	4.245647512	4.641239188	5.205796571	3.998951095	4.290756141	4.736015952	0	0	0	0	0	0	0	4.307787048	0	0	0	0	0	4.73492494	2.967192169	3.357906176	0	2.793571823	0	0	2.880666441	0	3.0658439	3.398572997	2.982030441	0
ABplapappa	0	3.760222634	0	0	0	3.944986354	4.624719034	4.347997705	5.315215181	4.936064961	4.55079658	5.130682015	4.341070879	4.089295153	3.978057356	5.064742319	0	0	0	3.734569638	4.421574096	4.962216096	0	0	4.606489846	2.452059323	4.486644314	0	0	4.896983348	3.510111632	4.363306704	3.605785729	3.61298387	4.383683815	5.241171372	5.57404413	4.107326922	4.784936171	3.972677064	4.497551812	1.733292237	3.815364374	2.571192962	0	0	3.823621173	4.903467972	4.982189791	5.08317402	4.300086687	5.38378644	3.890943288	4.612875633	4.899692598	4.158655156	1.908582049	3.2682425	0	3.95089664	4.337468335	4.870318462	3.602614263	5.13136519	4.440938747	3.842692067	4.457948796	4.92494361	0	3.917881799	4.70516194	3.729854843	0	2.465114211	0	0	4.185765856	0	4.815527794	4.170597011	4.616126013	4.177230218	4.415141964	5.175680793	3.850000827	4.546369257	4.343143864	0	0	0	0	0	0	0	3.933900047	0	0	0	0	0	5.00195055	2.541710395	3.209112304	0	2.244141981	2.043393985	0	2.621746366	0	0	3.468726732	3.219798363	0
ABplapappp	0	3.272971391	0	0	0	3.397039653	4.321492505	3.789802712	4.949035878	4.402116215	4.137638141	4.651563009	4.069925097	3.391259233	3.575983145	4.455994122	0	0	0	2.847045708	3.713902953	4.15073552	0	0	4.256234424	2.229037604	3.779751569	0	0	4.353407752	3.467432727	3.962135437	2.97372524	3.4866542	3.902511433	4.718138955	5.120988598	3.238415712	4.427467669	3.663862289	4.086550545	0	3.429132778	0	0	0	3.15357277	4.396628135	4.65900728	4.589570802	3.863995761	4.861713711	3.477302198	4.097946503	4.341599788	3.271201212	0	2.625681076	0	3.321820773	3.74070466	4.465877178	3.216798221	4.846833858	3.954430647	3.80640297	4.147643796	4.539394715	0	3.544669998	4.277099496	0	0	0	0	0	3.319213129	0	4.299218981	3.294554817	4.324596279	3.79641248	3.79299671	4.598887327	3.343755042	4.016481653	3.824315465	0	0	0	0	0	0	0	3.530541838	0	0	0	0	0	4.56283473	2.249588032	2.668233668	0	1.188857275	0	0	2.444380985	0	0	2.812348227	0	0
ABplappaaa	4.14940793	4.053917121	2.589201811	2.178202053	0	4.349873975	4.753136394	5.250705264	5.344851068	4.979744384	4.752053496	5.275386238	4.414954446	4.160029003	4.024073644	5.061827138	0	0	3.391802952	3.872090403	4.473070993	4.512576421	0	3.448757032	4.356475136	3.962116525	4.438031339	0	3.236453358	5.17945842	4.697255462	4.910975849	4.042687135	4.033755832	5.048398353	5.260162315	5.716735847	4.381038665	5.629387877	4.468120019	4.713767386	3.702302327	5.154755297	3.841901514	3.839500743	0	3.422484631	5.537347952	4.562989025	5.093028332	4.237249183	5.766314984	4.623697718	4.907281046	5.032735207	5.025401166	2.038957879	4.357954046	0	4.63882904	4.427125058	5.158429912	3.815478505	4.781397025	5.031638094	4.178833586	4.838452173	5.016852046	0	3.984718692	5.127903517	4.385632097	3.272543291	1.891942259	0	3.127016788	3.932597213	0	5.405886201	3.690401572	4.933048852	5.028167497	4.763758398	5.297882768	4.974331126	3.293045132	3.902452987	0	4.19645234	0	0	0	0	0	5.152387891	0	0	0	0	3.894972045	5.155921873	3.852824482	3.89504827	0	3.486922305	2.211745971	2.417152216	3.358801638	3.287923909	3.477683375	3.067034693	2.608380211	0
ABplappaap	4.268268649	4.225866794	2.769595866	1.940359828	0	4.651380438	4.81377744	5.231687816	5.429960339	5.051157414	4.875982124	5.21278668	4.732452895	4.338931376	4.066042108	5.08726262	0	0	3.245155478	3.821578065	4.586917248	4.669814451	0	3.754935062	4.421413698	4.292322041	4.474417479	0	3.156138175	5.307744336	4.809100698	4.947506342	4.462756211	4.493254991	5.136620537	5.29681803	5.685883262	4.364021179	5.755955282	4.525639262	4.941597005	3.907756157	5.264851939	3.898421337	4.081870906	0	0	5.514784237	4.792854345	5.328787747	4.740474619	5.791041762	4.690164464	4.965474388	5.307149033	5.275510498	0	4.628634231	0	4.941711258	4.676617987	5.354045469	4.179794946	5.117877419	5.202638603	4.316715576	4.91891268	5.11411095	0	4.072717459	5.426066462	4.51163087	3.494398452	2.138965217	0	2.918948379	3.867745017	0	5.594694334	3.921395268	5.228764373	5.166707167	4.724962199	5.425383391	5.129767808	3.372400999	3.980127956	0	4.322732541	0	0	0	0	0	5.262464257	0	0	0	0	4.097105518	5.439183158	3.730180353	3.823169675	0	3.71731705	2.69233689	2.466114635	3.506598979	3.624377099	3.699342409	3.200084435	2.058103357	0
ABplappapa	3.840583523	3.833931722	2.042190631	0	0	4.342248422	4.180173679	4.884181497	5.076191513	4.711329841	4.422894236	4.943017861	4.371841234	4.004269028	3.623111019	4.365592297	0	2.788196563	0	0	3.612063781	4.62857772	0	2.569211718	4.588045593	3.3324175	4.322830244	0	2.870315488	4.545222744	3.676532341	4.320267449	3.59414718	4.124788652	4.4555333	4.855788679	5.535951412	3.532647967	4.952715221	4.207397886	4.290640955	3.407701714	4.318781514	3.074131853	3.677845659	0	2.619200726	5.115314446	4.432898945	4.343665979	4.543526574	5.443176461	4.153752931	4.648549375	4.805185039	4.634338282	0	4.359861012	0	3.838104762	4.344135785	4.844353569	3.956555639	4.536724469	4.579014633	4.10570207	4.502059358	5.145750392	3.463828688	4.359953754	4.951492952	3.214048126	0	2.713714627	2.948934893	3.091358459	3.370892215	0	5.347423373	3.399362106	4.51607103	5.061336351	4.835160654	5.074998694	4.310670732	2.943144507	4.24853983	0	0	0	0	0	0	0	4.976531105	0	0	0	0	0	5.243200569	3.455584352	3.812028201	0	3.450795669	0	0	1.98883331	2.649077104	2.897978564	3.081397247	2.908824958	0
ABplappapp	3.825252074	4.107781417	1.932420061	0	0	4.263242076	4.421970809	4.991064909	5.288904507	4.968139237	4.710550596	5.07600599	4.597920819	4.291266221	3.598191342	4.584014164	0	2.735090406	0	3.280227992	3.566818813	4.62298445	0	2.881860274	4.684082639	3.634684534	4.454049549	0	3.109438903	4.832081184	4.27477715	4.42243026	4.175111212	3.898452382	4.789207555	5.083902594	5.64958279	3.031796132	5.200097968	4.297191577	4.754638939	3.517396779	4.462010617	3.286692402	3.913753804	0	2.67534372	5.163743319	4.851891704	4.305585822	4.900257857	5.700749022	4.12090635	4.786603823	5.090338209	4.665551772	1.179820439	4.504710719	0	4.331349453	4.509133623	5.149080626	4.16234697	5.000329654	4.765813985	4.148555974	4.43208754	5.176706947	3.260166306	4.375649092	4.95542522	4.055579251	0	2.153715692	0	3.368890632	3.512998187	0	5.563204679	3.223325945	5.168617707	5.067880048	4.896144175	5.297975361	4.593665134	2.762519807	4.313912179	0	3.791112076	0	0	0	0	0	5.2513673	0	0	0	0	2.302152441	5.388353751	3.887385001	3.82966587	0	3.511341446	0	0	2.550509442	3.395909131	0	3.263344465	3.519579361	0
ABplapppaa	0	0	0	0	0	0	3.314908926	3.671983882	3.946005317	3.356055854	2.556428118	3.97481773	3.178513489	3.019617394	2.667377456	3.481829391	0	0	0	0	2.457382882	0	0	0	2.662600221	2.103053154	1.974811172	0	0	2.653603461	2.409713999	2.18221203	1.167328712	2.686552585	3.102890826	4.088203928	3.325609233	1.752878403	3.523038324	3.432223417	3.514996904	1.387791331	2.442369764	0	0	0	0	3.178632793	3.66482108	4.501782853	3.020402491	4.01371015	3.029206664	3.130646665	4.045484821	2.334088927	0	0	0	2.51751053	2.416270815	3.496187924	2.206181522	3.632674313	3.168835756	2.054123727	2.276314308	3.137443869	0	1.406394786	3.608016682	0	0	0	0	0	2.400256325	0	4.361841608	1.983590379	3.62435891	3.713026263	2.326629073	3.873620717	0	0.114784791	2.239768024	0	0	0	0	0	0	0	3.523740965	0	0	0	0	0	3.40143298	0	0	0	1.787113247	0	0	0	0	0	0	0	0
ABplapppap	0	0	0	0	0	2.282307408	3.839749356	3.746860733	3.930506174	3.016075306	2.292993764	4.018334126	3.22742732	3.148366112	2.594982176	3.538419179	0	0	0	0	2.660536731	0	0	0	3.241029077	2.767335359	0	0	0	2.632848181	3.227221644	1.792942399	0	3.058413273	3.088300279	4.082858783	3.428808476	1.781013028	3.541102193	3.503836989	3.491707803	1.112217749	2.308667424	0	0	0	0	3.268973753	3.663609545	4.497579521	3.014167579	4.2332104	3.013066948	3.231168735	3.817048395	2.226853374	0	0	0	2.823420088	2.600361346	3.54502456	2.635905295	3.70567093	3.147211781	1.822186162	2.371192498	3.619849072	0	1.496702405	3.433337023	0	0	0	0	0	2.021517826	0	4.3256577	1.94917136	3.63384146	3.661521966	2.141996697	3.821554662	3.301016121	0.90290683	2.107360812	0	2.499530862	0	0	0	0	0	3.606422263	0	0	0	0	0	3.401534055	0	0	0	1.439862764	0	0	0.979391909	0	0	0	0	0
ABplappppa	0	0	0	0	0	3.406550026	4.233017626	4.469921762	4.258472474	3.935479063	3.714507473	4.49562555	3.638229359	3.719078877	3.272573912	4.387007606	0	0	0	3.576455988	3.339789497	2.76436417	0	0	3.813009006	2.58315484	3.325958027	0	0	3.607941574	2.490933171	0	2.310012418	3.0033003	3.756619902	4.5158173	4.030742734	2.127484297	3.684360063	3.874474755	3.812795308	1.343917461	2.921951269	0	1.950595075	0	0	3.892809873	3.753695218	4.564890639	3.861284074	4.604243316	3.739395405	3.967654181	4.33117394	0	0	0	0	3.070736005	2.914026072	4.269972315	2.267246704	4.165265183	3.873351753	2.440500749	3.329561265	4.15991956	0	0	3.488321927	0	0	0	0	0	2.111355107	0	4.71533224	2.410289785	4.384986224	4.173308396	2.830490338	4.423326624	3.544978113	0	2.524589014	0	3.007405765	0	0	0	0	0	3.117967803	0	0	0	0	0	4.484633832	1.899868603	0	0	2.649316879	0	0	2.561223663	1.452250819	0	0	1.839109785	0
ABplappppp	0	0	0	0	0	3.534631408	4.266401781	4.590880705	4.553111232	4.242160773	3.815399747	4.426216633	3.56633787	3.730339577	3.176039571	4.27827011	0	0	0	3.688627874	3.549554648	2.885314144	0	0	3.7817681	3.242473845	3.535361666	0	0	3.751097206	3.060056968	2.836299325	2.530018092	3.137964681	3.961169315	4.695326844	4.034916988	2.085496255	4.081877208	3.919833654	3.909718712	1.693597403	3.060818196	0	2.248244676	0	0	4.012968577	4.016092736	4.271164898	3.817273728	4.831068138	3.7752177	4.183482958	4.297389998	0	0	0	0	3.207706553	3.0017605	4.217999287	2.601157323	4.3011812	4.064627625	2.666921131	3.677319669	4.438576658	0	2.323775204	3.66957965	0	0	0	0	0	1.710128467	0	4.787827578	2.366879024	4.295561345	4.264705527	2.911233217	4.328866512	3.966342731	1.087548421	2.790640417	0	2.985295979	0	0	0	0	0	3.77158767	0	0	0	0	0	4.596343159	2.512238788	0	0	2.746229827	0	0	2.564234472	1.936249307	0	0	1.945328115	0
ABplpaaaaa	1.409972816	2.515502211	0	0	0	2.697400861	3.511498912	2.946585541	4.166191391	2.712989691	2.936377164	3.702406571	2.772602166	3.065297584	2.762551739	3.329622696	0	0	0	0	1.337115572	2.188089224	0	0	2.492873028	0	0	0	1.576421023	2.878964234	2.501890385	2.525882631	2.521194736	2.630243492	3.011522763	3.782385487	3.333242093	2.688547278	2.078279488	2.462929239	3.433410565	2.617731777	1.988258981	0	0	0	0	3.617835121	3.388764495	4.460227663	2.33878944	3.864043241	1.869441985	3.191916527	2.55458243	0	0	0	0	1.605291868	2.312775663	3.124007622	0	3.480287544	3.30909709	1.338839396	3.078041994	2.782542217	0	2.89924322	3.001102132	0	0	0	0	0	0	0	3.543187463	0	2.938318647	2.620488101	0	3.392190089	1.17479315	1.697047978	2.481858006	0	0	0	0	0	0	0	2.888596964	0	0	0	0	0	2.775733786	2.579016363	0	0	2.468349894	0	0	0	0	0	0	0	0
ABplpaaaap	1.323102422	2.439607293	0	0	0	2.759084242	3.377598443	2.999868896	4.059235759	3.047961144	3.00875872	3.750341915	2.913827048	3.174127686	2.988066454	3.216258829	0	0	0	0	0	1.965302183	0	0	2.435412947	0	1.982332507	0	0	3.136213794	2.944622358	2.642391411	2.576398993	3.053394919	3.265634971	3.844688524	3.31546936	2.991095522	2.574055933	2.502127473	3.530596132	2.672101532	2.024573451	0	0	0	0	3.68906768	3.236203949	4.16440778	2.85113355	4.252222644	1.928791948	3.096665666	2.193433467	0	0	0	0	1.644181881	2.269802928	2.79837975	0	3.574998924	3.164780898	1.681935091	3.070084371	3.282776945	0	3.107003876	2.990318068	0	0	0	0	0	0	0	3.420526997	0	2.906416271	2.979344009	0	3.163786036	1.574806771	1.551492999	2.584833065	0	0	0	0	0	0	0	2.924233015	0	0	0	0	0	2.730787961	2.404838461	0	0	2.325730346	0	0	0	0	0	0	0	0
ABplpaaapa	0	2.370239195	0	0	0	2.089914759	3.468119885	2.982313329	3.934490112	3.021367948	3.066135636	3.371507856	2.647508999	3.116223243	2.057973424	3.360051269	0	0	0	0	1.859952342	0	0	0	2.521898493	0	0	0	1.43407074	2.930458971	2.853822666	2.099129174	0	2.957255542	3.117464592	3.71414931	3.28742337	2.649099756	2.693454231	2.835056327	3.19084274	2.090554752	1.856481965	0	0	0	0	3.444220019	3.340275281	4.65777859	2.291942797	3.698694271	1.802728509	3.076849562	2.713058044	0	0	0	0	1.152629628	2.097443461	3.219118253	0	3.771004381	3.302634228	1.952444235	2.85441098	3.395716669	0	2.191759608	2.96402666	0	0	0	0	0	0	0	3.61840003	1.0667046	2.89556174	2.735711905	0	3.760126153	1.758103771	2.443940871	2.409691346	0	0	0	0	0	0	0	2.821102956	0	0	0	0	0	2.09952995	1.975215855	0	0	1.140550802	0	0	0	0	1.906710665	0	0	0
ABplpaaapp	0	2.639156228	0	0	0	2.522801219	3.663107509	3.085823509	4.134848223	3.029891395	3.29753757	3.62831941	2.773167689	3.291374174	2.546852969	3.322122696	0	0	0	0	2.458987655	1.43095377	0	0	2.957002717	0	0	0	1.803141445	3.350983613	3.30924434	2.506820001	1.753958059	2.593116128	3.444498078	3.846933519	3.836807687	2.505300338	2.879035855	2.819916696	3.325593557	2.15674831	1.949433081	0	0	0	0	3.657044263	3.547759704	4.73453603	2.550098944	3.994691867	2.284200167	3.149771638	3.198990376	0	0	0	0	1.711012652	2.381756614	3.413576424	0	3.819246071	3.55404446	1.629112507	3.102572424	3.662572023	0	2.674075689	3.140691722	0	0	0	0	0	0	0	3.359587835	1.850209628	2.82706287	2.960948157	0	3.903452403	2.115468652	2.850119823	2.818759121	0	0	0	0	0	0	0	3.157984899	0	0	0	0	0	2.70205271	2.093054672	1.539990666	0	1.487844414	0	0	0	0	1.565744185	0	0	0
ABplpaapaa	0	0	0	0	0	2.705623053	3.622230034	2.444891629	4.386648486	2.683792775	2.996439997	3.992216281	2.360589451	3.279153996	3.301821821	2.878483103	0	0	0	0	2.449119652	0	0	0	3.088744082	0	2.773272675	0	2.042540163	2.991930745	2.849415585	1.693473816	2.031975255	2.626640113	2.944902363	4.090569981	3.83079562	2.825773435	2.816418345	2.88948791	3.426312582	0	0	0	2.528943782	0	0	3.531555709	3.822077388	4.603768177	0	4.018174267	0	3.202164989	2.768709028	0	0	0	0	2.249270964	2.381168141	3.439562244	2.139061248	3.192038993	3.262445154	0	2.633949862	3.084612614	0	0	2.939215343	0	0	0	0	0	0	0	3.742946426	0	3.320860042	2.983750415	1.785905537	3.255535014	2.098198837	0	2.586830546	0	0	0	0	0	0	0	2.920033316	0	0	0	0	0	2.600747955	2.884759629	0	0	0.967581901	0	0	0	0	1.885230049	0	0	0
ABplpaapap	2.055766989	0	0	0	0	3.130000028	3.750928507	2.825369613	4.351576498	3.103845936	2.697612446	4.026748489	2.70307858	3.28111307	3.725044651	3.168112776	0	0	0	0	2.616065665	0	0	0	3.096535201	0	2.629902002	0	2.403343488	3.573405591	3.048637172	2.383722964	2.599349845	2.860984857	3.076315372	4.18543847	3.781655189	3.276115204	2.881050194	2.950624332	3.258227531	0	0	0	2.975365729	0	0	3.530607444	3.607174683	4.69857131	0	4.423179663	2.341657626	3.052793332	2.790597625	0	0	1.298730602	0	2.189159623	2.753939081	3.274690581	2.455854896	3.778489276	3.467108078	2.702741049	3.020460853	3.282815239	0	2.690604114	3.063140592	0	0	0	0	0	0	0	3.768753006	0	3.065109417	3.162943756	2.337511804	3.459425169	2.225648496	0	2.969003005	0	0	0	0	0	0	0	3.528200831	0	0	0	0	0	2.589884359	2.797559889	0	0	0.378929542	0	0	0	0	2.505444275	0	0	0
